activity_id,user_id,lesson_id,activity_type,activity_time
41059,5358,1637,view,2024-08-31T22:00:50
41060,3112,1543,view,2024-05-30T18:43:59
41061,9541,1526,view,2024-07-18T04:10:57
41062,7030,1279,view,2024-01-14T08:58:34
41063,800,526,view,2024-04-02T05:30:42
41064,5047,233,view,2024-01-15T19:19:18
41065,4744,1493,view,2024-04-30T12:44:59
41066,8189,17,view,2024-10-09T11:47:55
41067,8803,1649,view,2024-11-28T00:29:00
41068,7814,1560,view,2024-01-12T23:06:43
41069,5695,264,view,2024-01-03T09:09:19
41070,4140,912,view,2024-12-01T17:05:27
41071,7681,395,view,2024-05-06T21:20:54
41072,2163,933,complete,2024-09-21T22:07:37
41073,4315,225,view,2024-09-27T16:21:40
41074,4313,1564,complete,2024-04-14T21:25:35
41075,216,1472,view,2024-12-03T22:35:04
41076,6684,1396,view,2024-06-12T02:57:06
41077,7874,1543,view,2024-07-21T06:18:16
41078,8519,1841,view,2024-01-07T13:56:25
41079,7499,505,view,2024-01-31T18:36:48
41080,5726,398,complete,2024-11-08T04:27:48
41081,7891,1136,complete,2024-09-29T03:20:56
41082,9897,623,view,2024-10-25T13:38:53
41083,4176,105,view,2024-03-18T21:25:15
41084,7578,341,view,2024-02-16T00:33:02
41085,4090,1013,view,2024-11-14T11:57:34
41086,3106,491,view,2024-12-03T13:21:06
41087,2802,945,view,2024-12-16T14:03:25
41088,1477,115,view,2024-04-16T11:47:55
41089,3924,310,view,2024-03-23T00:44:45
41090,6260,87,view,2024-12-22T09:09:10
41091,1061,1527,view,2024-04-03T07:17:02
41092,6087,1638,view,2024-06-10T16:04:40
41093,9353,1747,view,2024-01-01T09:03:40
41094,8826,124,view,2024-12-21T15:06:15
41095,2085,1922,complete,2024-05-18T22:15:03
41096,905,1225,view,2024-07-10T16:41:22
41097,4044,413,view,2024-04-11T17:55:25
41098,2700,1293,view,2024-03-17T03:07:47
41099,4624,1747,view,2024-03-13T03:27:19
41100,3689,208,view,2024-02-09T18:01:46
41101,2696,1200,view,2024-10-12T14:07:07
41102,82,940,view,2024-12-08T16:11:54
41103,4682,959,view,2024-02-11T20:03:11
41104,6625,1359,view,2024-02-16T11:50:30
41105,1244,326,view,2024-12-19T10:00:19
41106,4855,757,complete,2024-05-13T14:36:58
41107,4851,636,complete,2024-04-13T07:54:01
41108,8509,1975,view,2024-08-11T01:01:08
41109,9153,1307,view,2024-05-09T01:56:35
41110,6691,1873,view,2024-08-28T13:41:27
41111,6273,8,view,2024-09-02T04:41:01
41112,8036,502,view,2024-10-14T01:18:04
41113,6773,1955,view,2024-09-11T14:54:25
41114,5887,740,complete,2024-09-08T02:58:39
41115,8425,1319,view,2024-08-30T01:42:52
41116,4824,1172,complete,2024-02-20T12:10:46
41117,3412,1452,complete,2024-08-12T10:39:16
41118,6740,415,view,2024-02-01T20:18:44
41119,2680,1356,view,2024-10-21T14:27:18
41120,5207,861,complete,2024-09-22T09:42:55
41121,3600,152,view,2024-07-03T01:46:41
41122,4905,1279,view,2024-08-19T03:59:29
41123,2414,1023,complete,2024-10-12T14:29:17
41124,8283,1911,view,2024-02-11T20:25:30
41125,5961,662,view,2024-08-19T14:03:29
41126,29,562,view,2024-05-27T03:51:32
41127,6798,1419,view,2024-11-23T04:12:32
41128,6495,426,complete,2024-12-09T18:27:48
41129,4231,1088,view,2024-08-29T09:18:21
41130,8620,883,view,2024-11-06T10:14:59
41131,5897,1761,complete,2024-09-12T12:31:14
41132,7612,355,view,2024-01-19T07:51:47
41133,5971,1607,view,2024-08-21T21:32:26
41134,2613,1340,view,2024-12-01T15:42:36
41135,2607,410,view,2024-01-26T19:27:13
41136,3472,1233,view,2024-04-01T05:49:49
41137,4143,1296,complete,2024-05-27T07:06:12
41138,4864,1032,view,2024-04-23T17:00:56
41139,8613,1831,complete,2024-01-26T12:57:45
41140,8983,1923,view,2024-07-09T08:06:33
41141,8165,661,view,2024-09-06T21:18:57
41142,6303,1376,view,2024-06-10T16:10:22
41143,5434,1271,view,2024-05-03T02:36:05
41144,8534,1299,view,2024-09-28T14:30:20
41145,2026,247,view,2024-08-08T23:18:16
41146,5501,1638,view,2024-02-20T00:48:19
41147,6134,125,complete,2024-01-08T00:24:47
41148,772,734,view,2024-12-18T22:20:02
41149,697,1266,view,2024-11-22T14:00:12
41150,6175,892,view,2024-11-17T01:17:34
41151,9932,528,view,2024-05-23T03:45:59
41152,6966,92,view,2024-08-10T21:33:28
41153,2217,1586,view,2024-04-27T12:42:25
41154,7177,615,view,2024-07-29T12:06:57
41155,3863,560,view,2024-09-03T09:46:18
41156,5537,201,view,2024-03-20T05:16:36
41157,1491,1594,view,2024-11-01T07:41:36
41158,2501,308,view,2024-06-03T12:52:42
41159,7671,196,view,2024-01-10T17:33:50
41160,1333,1013,view,2024-12-15T22:19:17
41161,8981,1218,view,2024-08-09T08:58:57
41162,832,1469,view,2024-01-11T14:24:48
41163,3264,424,view,2024-12-11T14:02:08
41164,3497,1400,complete,2024-12-07T00:42:44
41165,7214,1557,view,2024-01-29T22:38:47
41166,8598,267,view,2024-06-12T07:46:06
41167,1124,1636,view,2024-11-16T04:52:57
41168,3225,1906,view,2024-07-20T21:17:31
41169,8026,150,view,2024-01-06T06:41:17
41170,2144,30,view,2024-02-11T17:10:39
41171,2290,1810,view,2024-10-20T17:26:06
41172,5092,198,view,2024-02-01T21:30:42
41173,9266,584,view,2024-05-12T04:05:01
41174,1360,1055,view,2024-12-13T03:15:12
41175,8549,1037,view,2024-11-16T01:57:03
41176,72,298,complete,2024-09-13T22:53:37
41177,6493,1325,view,2024-03-25T03:41:17
41178,1459,1550,view,2024-10-15T02:57:22
41179,1458,512,complete,2024-06-10T16:41:33
41180,3129,1491,complete,2024-01-08T00:11:13
41181,7365,581,view,2024-08-30T08:43:57
41182,6680,678,view,2024-05-29T12:28:19
41183,2303,291,view,2024-04-23T09:32:18
41184,709,1420,complete,2024-03-22T15:19:07
41185,1291,1427,complete,2024-08-24T07:18:48
41186,8417,785,view,2024-04-26T06:28:06
41187,1117,551,complete,2024-05-21T07:58:06
41188,6242,831,view,2024-09-02T07:33:45
41189,3906,82,complete,2024-11-24T00:31:38
41190,4845,229,view,2024-03-16T23:13:14
41191,937,1437,complete,2024-09-11T11:06:48
41192,6192,1877,view,2024-04-13T14:18:40
41193,5936,1155,view,2024-12-13T12:41:41
41194,3241,1385,view,2024-08-24T00:44:18
41195,9786,1012,complete,2024-07-10T10:10:23
41196,8776,1631,view,2024-03-21T14:43:46
41197,4405,102,view,2024-02-18T23:19:31
41198,3181,1718,complete,2024-01-23T20:15:19
41199,587,1188,complete,2024-01-02T03:47:58
41200,78,936,view,2024-11-26T04:55:29
41201,512,1556,view,2024-08-14T13:35:43
41202,3184,192,view,2024-06-09T19:15:18
41203,1562,900,complete,2024-01-13T23:03:00
41204,1580,509,view,2024-02-15T06:13:10
41205,4962,84,view,2024-05-24T07:41:29
41206,1396,348,view,2024-03-17T07:01:20
41207,9716,762,complete,2024-05-10T00:16:20
41208,3125,1513,view,2024-03-19T05:45:13
41209,7844,1180,view,2024-11-08T06:42:08
41210,737,630,view,2024-09-01T22:37:47
41211,1631,1398,view,2024-11-03T04:53:55
41212,268,1649,view,2024-01-12T06:04:05
41213,9670,74,view,2024-05-19T08:22:08
41214,2443,393,view,2024-03-26T14:38:22
41215,4351,604,complete,2024-03-10T13:01:29
41216,8361,429,view,2024-11-04T12:13:28
41217,5591,1626,view,2024-10-26T10:57:48
41218,5751,1844,view,2024-05-13T13:16:07
41219,369,1171,view,2024-06-16T18:58:42
41220,7333,1638,view,2024-10-16T08:04:43
41221,5372,1096,complete,2024-03-08T02:30:39
41222,1414,186,view,2024-12-26T00:53:09
41223,6685,1987,view,2024-04-29T17:13:54
41224,5061,1550,view,2024-09-19T23:34:44
41225,3821,1393,view,2024-08-05T17:05:42
41226,8339,1338,view,2024-07-31T08:26:56
41227,3843,1668,view,2024-10-15T04:49:32
41228,2600,49,view,2024-11-29T09:24:58
41229,3278,1814,view,2024-08-06T02:43:39
41230,3119,1212,view,2024-09-08T05:12:05
41231,3968,1140,complete,2024-09-24T08:40:50
41232,9576,1374,view,2024-11-14T12:26:11
41233,5820,756,view,2024-07-28T12:30:35
41234,7931,1207,view,2024-01-07T18:32:54
41235,3927,1646,complete,2024-12-01T14:29:29
41236,3483,1099,view,2024-11-06T11:30:33
41237,1509,7,complete,2024-04-26T16:13:27
41238,5824,501,view,2024-08-19T10:33:16
41239,9814,566,view,2024-07-11T09:58:49
41240,4598,332,complete,2024-01-17T18:45:49
41241,7947,1628,complete,2024-04-12T19:26:58
41242,6351,547,view,2024-06-08T22:15:55
41243,1885,25,view,2024-04-17T07:04:20
41244,335,4,complete,2024-08-02T03:07:13
41245,8473,1448,view,2024-12-09T02:33:18
41246,5205,1935,complete,2024-09-29T05:39:32
41247,9643,1233,view,2024-05-08T08:07:33
41248,8777,1615,view,2024-05-05T07:48:53
41249,9689,1523,view,2024-05-18T08:44:39
41250,1265,807,complete,2024-02-07T18:36:18
41251,1437,1123,view,2024-09-22T07:27:44
41252,5726,1754,view,2024-06-06T02:25:08
41253,5465,386,complete,2024-08-09T10:22:35
41254,4515,237,view,2024-10-11T08:46:51
41255,9601,794,complete,2024-03-22T16:18:37
41256,4120,1578,view,2024-03-04T07:06:56
41257,9049,1177,complete,2024-10-05T15:30:21
41258,403,1751,complete,2024-04-19T20:01:23
41259,4769,506,complete,2024-01-13T06:26:09
41260,4200,269,view,2024-11-23T12:59:35
41261,2391,794,view,2024-05-09T07:49:26
41262,4148,709,view,2024-12-12T12:28:05
41263,9436,1166,view,2024-10-24T00:11:55
41264,624,1541,view,2024-09-05T00:24:32
41265,4850,464,complete,2024-12-12T15:56:44
41266,9484,508,view,2024-06-23T22:39:35
41267,3323,800,view,2024-10-20T21:07:57
41268,9210,1352,view,2024-11-03T21:42:52
41269,4086,414,view,2024-09-18T01:31:00
41270,8623,685,view,2024-10-30T14:11:00
41271,6219,1705,view,2024-04-22T07:35:51
41272,2081,1436,complete,2024-02-08T17:39:59
41273,2859,887,view,2024-02-01T06:47:50
41274,6351,275,complete,2024-12-20T01:17:14
41275,2828,1033,view,2024-09-05T15:03:13
41276,8727,1977,view,2024-08-07T17:08:11
41277,5970,1253,view,2024-03-20T13:21:21
41278,3820,598,complete,2024-05-23T12:58:10
41279,4606,1525,complete,2024-03-18T07:03:17
41280,127,1920,view,2024-08-08T03:01:08
41281,7228,619,view,2024-02-08T02:46:33
41282,6966,838,view,2024-08-31T09:53:30
41283,6611,1030,view,2024-01-01T13:42:07
41284,1252,961,view,2024-04-01T01:11:38
41285,9166,420,view,2024-07-18T06:22:23
41286,5930,1502,complete,2024-09-07T02:01:04
41287,4661,968,view,2024-10-28T09:48:57
41288,2826,945,view,2024-08-12T22:09:57
41289,1480,471,view,2024-01-29T13:56:31
41290,8386,87,view,2024-09-26T08:55:58
41291,3582,1027,complete,2024-06-02T23:10:48
41292,1094,1305,complete,2024-11-12T06:02:34
41293,6021,554,view,2024-10-25T17:10:37
41294,1950,993,view,2024-06-04T11:47:11
41295,1248,1917,view,2024-07-12T06:05:48
41296,5763,1796,view,2024-06-20T02:46:07
41297,8824,344,view,2024-09-23T21:22:11
41298,3660,1665,view,2024-01-11T07:30:42
41299,7450,1737,view,2024-08-30T12:29:03
41300,6857,478,complete,2024-12-02T20:32:24
41301,5320,1661,view,2024-09-20T08:24:11
41302,7355,486,complete,2024-05-19T21:57:57
41303,2249,646,view,2024-03-01T06:19:20
41304,8024,235,view,2024-01-29T03:47:51
41305,4300,19,view,2024-07-16T00:56:34
41306,9525,1999,complete,2024-12-20T21:53:08
41307,2094,162,view,2024-11-19T07:00:24
41308,183,1245,complete,2024-05-09T00:58:18
41309,8338,1923,view,2024-09-19T16:58:59
41310,4773,1987,complete,2024-07-14T20:18:46
41311,6921,32,view,2024-11-26T07:11:04
41312,7783,1837,view,2024-05-27T02:02:05
41313,224,863,view,2024-07-25T01:57:18
41314,1908,797,view,2024-12-05T22:35:04
41315,7187,1093,complete,2024-10-05T02:57:20
41316,9525,898,view,2024-01-17T15:19:13
41317,9386,2000,view,2024-04-11T10:11:50
41318,484,1055,view,2024-09-26T22:14:19
41319,3843,1809,view,2024-03-14T10:52:07
41320,7716,1328,view,2024-08-23T09:19:40
41321,346,180,view,2024-04-11T03:22:25
41322,5454,1343,complete,2024-02-26T01:56:30
41323,9096,137,view,2024-08-17T02:24:24
41324,4533,1782,view,2024-01-06T10:34:58
41325,3109,902,complete,2024-01-13T16:52:37
41326,4325,1488,complete,2024-11-03T22:22:33
41327,2630,120,view,2024-07-18T22:04:12
41328,7845,1021,complete,2024-09-19T21:08:16
41329,5537,452,view,2024-09-13T10:35:09
41330,4433,1637,view,2024-07-25T06:06:24
41331,1853,1603,view,2024-08-15T22:57:50
41332,2998,643,view,2024-02-25T12:11:09
41333,1763,1112,complete,2024-05-06T19:46:51
41334,2966,5,view,2024-10-27T11:03:55
41335,7404,935,view,2024-12-20T01:08:06
41336,9922,1934,view,2024-11-01T22:08:16
41337,8122,63,view,2024-07-28T15:34:38
41338,9696,1267,view,2024-11-17T17:37:26
41339,8818,1967,complete,2024-09-03T09:16:49
41340,653,540,view,2024-05-06T00:09:44
41341,284,1656,view,2024-07-06T23:50:46
41342,3216,192,view,2024-07-18T14:05:52
41343,956,392,view,2024-11-03T02:29:17
41344,6009,116,view,2024-03-18T15:09:59
41345,8344,101,view,2024-08-24T09:51:21
41346,836,885,view,2024-10-04T16:47:26
41347,6630,1377,view,2024-11-14T00:38:07
41348,8288,1938,view,2024-07-30T09:31:40
41349,7854,1142,view,2024-01-18T12:13:40
41350,7475,619,view,2024-03-15T11:02:16
41351,9754,1171,complete,2024-07-04T17:41:15
41352,1451,1507,view,2024-01-10T04:57:58
41353,8272,973,complete,2024-03-24T05:55:15
41354,8193,949,view,2024-06-24T14:45:51
41355,7196,1855,view,2024-07-02T02:37:43
41356,849,35,view,2024-03-21T01:27:34
41357,9439,1407,view,2024-10-18T20:42:16
41358,400,1325,view,2024-02-02T01:24:15
41359,3694,1617,complete,2024-02-29T13:49:56
41360,7876,1216,view,2024-01-21T02:16:41
41361,7192,1511,view,2024-05-23T00:04:31
41362,675,1452,view,2024-08-02T06:56:17
41363,4723,24,view,2024-11-02T20:22:06
41364,3874,1716,view,2024-08-03T12:40:47
41365,4153,1566,view,2024-06-08T00:56:50
41366,8789,84,view,2024-08-08T03:37:30
41367,4365,1705,complete,2024-09-06T12:09:01
41368,8903,1755,view,2024-09-24T02:32:58
41369,5420,298,complete,2024-04-28T18:52:37
41370,8894,830,view,2024-07-20T16:48:12
41371,9810,381,view,2024-05-17T18:44:40
41372,8112,138,view,2024-03-20T17:05:21
41373,3973,1307,view,2024-09-25T17:01:18
41374,5973,1513,complete,2024-01-24T21:41:13
41375,6124,1035,complete,2024-06-26T10:44:14
41376,7645,1835,view,2024-04-07T20:53:37
41377,9981,1951,view,2024-07-21T03:25:44
41378,778,677,view,2024-06-27T03:53:57
41379,7058,1169,complete,2024-08-02T01:42:48
41380,8478,708,complete,2024-01-31T03:40:32
41381,9613,782,complete,2024-11-08T03:47:03
41382,5637,1964,view,2024-03-14T08:21:57
41383,9138,1122,view,2024-04-09T13:18:28
41384,9862,1421,view,2024-01-09T16:59:24
41385,9548,9,view,2024-10-07T17:02:28
41386,7436,1113,complete,2024-08-18T02:44:48
41387,5434,900,view,2024-05-15T13:36:52
41388,5588,1558,view,2024-09-25T11:57:19
41389,6238,76,view,2024-09-10T22:08:28
41390,3652,1823,view,2024-02-15T16:02:19
41391,6535,1921,view,2024-12-24T22:10:19
41392,1700,373,view,2024-04-16T08:00:09
41393,4947,1432,view,2024-01-06T12:53:27
41394,1150,1666,complete,2024-05-04T01:12:39
41395,113,1296,complete,2024-01-23T06:01:04
41396,4833,678,complete,2024-10-15T19:04:38
41397,8393,569,view,2024-01-28T22:07:33
41398,1616,401,view,2024-08-02T23:28:54
41399,3645,1270,view,2024-02-09T05:10:30
41400,9172,911,view,2024-04-04T06:37:59
41401,855,1292,complete,2024-10-02T21:33:54
41402,550,1575,view,2024-11-23T23:17:57
41403,4849,1495,view,2024-10-02T12:52:39
41404,3136,1057,view,2024-05-30T00:28:29
41405,2670,1785,view,2024-01-30T02:43:33
41406,8242,1439,complete,2024-07-10T22:53:53
41407,2852,925,view,2024-12-07T05:31:37
41408,1205,497,view,2024-01-14T00:04:14
41409,1523,352,view,2024-01-01T21:57:06
41410,7535,1965,view,2024-01-15T10:46:00
41411,9015,1239,complete,2024-04-17T05:54:09
41412,7589,900,view,2024-07-18T21:24:08
41413,6808,1598,view,2024-11-14T08:38:07
41414,1688,504,view,2024-05-18T23:04:30
41415,6622,928,view,2024-04-28T05:24:07
41416,4746,1830,view,2024-10-09T18:54:15
41417,2522,878,complete,2024-09-12T05:15:54
41418,5381,5,view,2024-02-12T09:24:26
41419,7857,429,complete,2024-10-08T01:41:25
41420,3712,1512,view,2024-11-26T05:39:30
41421,8339,1072,view,2024-10-26T09:51:52
41422,7092,1414,view,2024-10-14T18:50:34
41423,1617,82,view,2024-02-22T11:49:17
41424,6081,1492,view,2024-09-21T20:52:26
41425,4704,1988,complete,2024-03-15T16:23:56
41426,8615,406,complete,2024-09-15T10:21:45
41427,7291,751,view,2024-04-07T09:58:17
41428,4097,1713,view,2024-07-15T15:23:49
41429,6806,1462,complete,2024-12-25T07:52:27
41430,3022,1512,view,2024-02-10T04:58:45
41431,4204,1346,view,2024-01-04T06:13:45
41432,6683,325,view,2024-12-05T16:40:15
41433,7607,1738,view,2024-10-08T14:45:13
41434,3930,1870,view,2024-08-14T06:49:51
41435,9886,1326,view,2024-04-20T11:00:42
41436,9186,143,view,2024-09-20T11:00:06
41437,7733,1240,view,2024-05-06T08:33:53
41438,7326,1224,view,2024-03-05T05:45:56
41439,4549,1923,complete,2024-05-03T15:01:02
41440,21,1507,view,2024-05-06T22:15:42
41441,669,1701,view,2024-12-09T08:17:11
41442,4256,1211,view,2024-04-06T16:54:34
41443,4544,1334,view,2024-09-28T17:50:49
41444,9176,173,view,2024-08-10T05:09:04
41445,5548,917,complete,2024-05-29T14:12:15
41446,6083,696,complete,2024-02-26T17:49:26
41447,5944,324,complete,2024-05-05T12:21:38
41448,7748,988,complete,2024-11-22T22:46:48
41449,5771,503,view,2024-05-20T06:05:55
41450,4773,1405,view,2024-06-16T12:35:52
41451,3720,504,complete,2024-01-31T09:58:14
41452,2490,1052,view,2024-04-15T11:11:00
41453,6786,1468,complete,2024-04-14T10:36:36
41454,8198,1236,view,2024-02-09T06:35:02
41455,5792,1263,view,2024-12-29T19:18:31
41456,8548,1830,complete,2024-03-01T08:07:00
41457,403,1986,view,2024-09-14T13:07:24
41458,5483,691,view,2024-10-05T06:20:14
41459,4073,529,complete,2024-10-23T09:06:45
41460,8035,1176,view,2024-09-25T21:27:50
41461,9817,1599,complete,2024-10-29T18:09:46
41462,2984,1878,view,2024-10-11T21:08:19
41463,60,1624,view,2024-08-07T00:41:53
41464,8166,1130,view,2024-07-29T12:28:47
41465,6312,1605,view,2024-06-21T23:53:35
41466,8770,1606,view,2024-01-24T18:51:02
41467,9878,1969,view,2024-01-25T08:03:27
41468,7205,221,view,2024-12-19T23:00:39
41469,1902,1218,view,2024-11-22T08:35:52
41470,1057,1373,view,2024-01-23T17:47:00
41471,1300,1517,view,2024-08-25T17:40:37
41472,5260,247,complete,2024-03-15T01:58:31
41473,5169,516,complete,2024-09-13T20:07:59
41474,1698,1810,view,2024-02-20T04:15:20
41475,867,928,complete,2024-02-17T01:16:08
41476,9575,154,view,2024-05-09T10:49:54
41477,949,1108,view,2024-02-26T13:32:48
41478,66,1372,view,2024-08-16T16:08:08
41479,1308,1218,view,2024-04-09T07:44:53
41480,4563,805,view,2024-02-11T21:26:19
41481,1720,338,view,2024-07-11T17:24:32
41482,8363,807,view,2024-11-09T03:20:53
41483,8956,1518,view,2024-06-16T12:11:28
41484,176,52,view,2024-02-12T13:26:59
41485,1722,726,view,2024-02-12T23:38:17
41486,2745,1625,view,2024-02-07T09:00:04
41487,3726,228,view,2024-12-09T15:08:01
41488,9190,1475,view,2024-11-26T11:56:19
41489,1880,555,view,2024-04-29T13:52:15
41490,4090,776,view,2024-07-19T01:08:29
41491,3254,63,complete,2024-03-31T22:43:42
41492,6904,1074,view,2024-03-02T04:28:25
41493,2292,451,view,2024-04-07T06:47:11
41494,2697,1627,complete,2024-10-18T07:45:48
41495,33,1081,complete,2024-09-30T04:15:36
41496,2425,509,view,2024-01-15T16:10:20
41497,448,1077,complete,2024-08-20T14:15:38
41498,2440,997,view,2024-06-06T18:16:24
41499,9019,1951,view,2024-10-18T01:26:41
41500,5178,1410,view,2024-05-13T03:00:18
41501,5420,1590,view,2024-12-26T10:19:09
41502,9872,640,view,2024-10-21T00:59:36
41503,4674,1849,view,2024-02-22T15:10:47
41504,3183,1560,complete,2024-12-27T17:28:04
41505,7334,1383,view,2024-09-19T19:54:37
41506,5477,82,view,2024-06-08T17:50:18
41507,7536,1841,view,2024-11-11T21:08:43
41508,7523,245,view,2024-01-30T16:03:27
41509,3055,1566,view,2024-02-21T03:40:12
41510,9201,1937,view,2024-02-17T22:38:10
41511,6884,382,view,2024-05-30T16:30:17
41512,9717,891,complete,2024-11-13T14:29:48
41513,4506,1413,view,2024-11-01T23:38:10
41514,5580,1604,view,2024-06-09T08:47:35
41515,2512,1598,complete,2024-10-04T10:15:21
41516,1951,1153,view,2024-08-06T20:55:05
41517,3512,1259,view,2024-04-25T22:52:54
41518,3482,720,complete,2024-07-19T11:56:11
41519,7482,92,view,2024-02-04T04:36:39
41520,2075,868,view,2024-12-22T01:49:59
41521,2086,1981,complete,2024-09-29T21:35:18
41522,7215,1391,view,2024-11-24T06:55:56
41523,9713,1707,view,2024-09-04T10:19:02
41524,5360,644,view,2024-01-24T10:28:57
41525,3803,68,view,2024-01-01T17:12:25
41526,591,212,view,2024-01-30T21:50:37
41527,8699,1453,view,2024-01-25T23:08:21
41528,3780,497,complete,2024-03-04T23:05:13
41529,2646,29,view,2024-10-02T14:01:27
41530,5811,991,view,2024-03-21T09:40:26
41531,4059,1286,view,2024-03-26T03:33:58
41532,5656,517,view,2024-09-27T07:09:02
41533,4886,1090,view,2024-01-09T21:44:01
41534,795,358,view,2024-02-17T14:21:52
41535,1341,1327,complete,2024-06-12T00:30:10
41536,5441,1129,view,2024-06-25T14:38:18
41537,8334,889,view,2024-08-13T03:13:49
41538,2068,29,view,2024-11-16T15:04:12
41539,9057,684,view,2024-05-28T04:15:07
41540,5293,718,complete,2024-05-10T23:29:16
41541,7847,512,view,2024-05-23T04:20:06
41542,5460,1492,view,2024-08-30T23:26:16
41543,9041,1045,view,2024-05-31T12:53:43
41544,5278,297,view,2024-09-09T15:27:29
41545,1984,1384,view,2024-06-29T11:19:37
41546,4966,438,view,2024-12-17T17:35:03
41547,4444,985,view,2024-04-05T10:26:14
41548,9239,1206,view,2024-03-13T12:43:40
41549,9504,139,view,2024-03-26T23:34:29
41550,5928,1184,complete,2024-07-31T23:00:49
41551,9894,1105,view,2024-10-09T07:56:25
41552,555,968,view,2024-09-08T07:44:04
41553,5717,153,view,2024-11-06T05:30:21
41554,566,1797,view,2024-03-15T15:03:09
41555,8685,265,view,2024-05-30T18:34:18
41556,7863,1431,view,2024-07-15T02:23:33
41557,5075,528,view,2024-04-29T09:27:52
41558,4526,845,view,2024-02-08T14:51:21
41559,5042,459,view,2024-04-23T22:58:37
